	1,1,1,1,0.99982643,[(1, 0.99982643)]
	2,1,1,1,0.70782954,[(1, 0.70782954), (3, 0.29206145)]
	3,1,1,1,0.9998927,[(1, 0.9998927)]
	4,1,1,1,0.9996583,[(1, 0.9996583)]
	5,1,1,1,0.99971056,[(1, 0.99971056)]
	6,2,1,3,0.72751546,[(0, 0.2722272), (3, 0.72751546)]
	7,2,1,3,0.999755,[(3, 0.999755)]
	8,2,1,3,0.9873208,[(2, 0.01136488), (3, 0.9873208)]
	9,2,1,3,0.9994746,[(3, 0.9994746)]
	10,2,1,3,0.9903116,[(3, 0.9903116)]
	11,3,1,0,0.99986523,[(0, 0.99986523)]
	12,3,1,2,0.9999313,[(2, 0.9999313)]
	13,3,1,0,0.9997632,[(0, 0.9997632)]
	14,3,1,2,0.99979764,[(2, 0.99979764)]
	15,3,1,2,0.99802613,[(2, 0.99802613)]
